_id,AREA_NAME,HOOD_ID,year,ASSAULT_RATE,AUTOTHEFT_RATE,BIKETHEFT_RATE,BREAKENTER_RATE,HOMICIDE_RATE,ROBBERY_RATE,SHOOTING_RATE,THEFTFROMMV_RATE,THEFTOVER_RATE,population
38,Downtown Yonge East,168,2019,4050.698975,280.9355774,1123.74231,1182.542847,0,751.3393555,32.66692734,1659.47998,130.6677094,1530.6000367504475
38,Downtown Yonge East,168,2020,3184.354004,156.7103424,639.3781738,902.6515503,6.268413544,539.0835571,25.07365417,1203.5354,150.441925,1595.300018031538
38,Downtown Yonge East,168,2021,3633.606201,272.9754333,1000.909912,976.6454468,0,582.3475952,42.46284485,715.8022461,157.7191315,1648.5000488912365
38,Downtown Yonge East,168,2022,3168.952393,250.948349,982.0784553,641.9608765,0,443.5366211,17.50802422,449.4257338,110.8841553,1713.5000235391672
38,Downtown Yonge East,168,2023,3639.793701,249.6809692,1137.435547,654.7189941,11.09693146,499.3619385,27.74232864,626.9766235,138.7116394,1802.2999485376602
39,Church-Wellesley,167,2014,1265.032959,62.40072632,504.8786011,346.0404053,0,232.5845184,0,561.6065063,56.72793198,1762.7999208517067
39,Church-Wellesley,167,2015,1136.489014,55.16936874,579.2783813,402.7363892,11.03387356,209.6436005,5.516936779,375.1517029,27.58468437,1812.6000116354842
39,Church-Wellesley,167,2016,1585.940796,42.86326599,519.7171021,332.1903076,16.07372475,273.2533264,5.357908249,358.9798584,64.29489899,1866.4000620108898
39,Church-Wellesley,167,2017,1592.307251,87.88709259,666.9078979,449.775116,5.169828892,227.4724731,0,279.1707458,51.69828796,1934.3000529990052
39,Church-Wellesley,167,2018,1803.956787,129.5659485,458.4641418,393.6811829,4.983305931,269.0985107,0,264.1152039,104.6494217,2006.6999531735457
39,Church-Wellesley,167,2019,1687.641602,81.97116852,578.6199951,617.1946411,4.821833134,231.447998,4.821833134,443.6086731,101.2584991,2073.9000483587274
39,Church-Wellesley,167,2020,1438.443115,37.60635376,512.3865967,460.6778564,0,267.945282,4.70079422,300.8508301,89.31509399,2127.299973207491
39,Church-Wellesley,167,2021,1841.425171,152.2983246,452.2798462,401.5137634,0,189.2191315,9.230200768,249.2154388,96.91711426,2166.799967132631
39,Church-Wellesley,167,2022,1730.725952,71.92627716,374.9237074,328.1636353,4.495392323,193.3018646,8.990784645,231.0576336,89.90784454,2224.5000692056415
39,Church-Wellesley,167,2023,1456.098999,161.3043823,444.6769409,331.3279419,4.359578133,239.7767944,4.359578133,340.0470886,113.3490295,2293.8000797293316
40,St Lawrence-East Bayfront-The Islands,166,2014,806.8091431,88.66033936,549.6940918,252.6819763,0,155.1555939,17.73206902,549.6940918,70.92827606,2255.799919429545
40,St Lawrence-East Bayfront-The Islands,166,2015,861.847168,47.16576767,420.2041016,210.1020508,0,64.31695557,0,493.0966492,81.46813965,2332.20004036725
40,St Lawrence-East Bayfront-The Islands,166,2016,944.881897,29.00953102,530.460022,256.9415588,0,66.30750275,12.43265629,364.6912537,66.30750275,2412.999981520442
40,St Lawrence-East Bayfront-The Islands,166,2017,902.7915039,63.35379028,471.1938171,269.2536011,3.959611893,83.15184784,15.83844757,356.3650818,79.19223785,2525.5000630273435
40,St Lawrence-East Bayfront-The Islands,166,2018,1200.257446,75.72602081,579.3040771,295.33148190000003,0,159.0246429,7.572602272,272.613678,64.36711884,2641.100049463888
40,St Lawrence-East Bayfront-The Islands,166,2019,1025.268188,69.07834625,530.812561,378.1130676,0,116.3424835,0,447.1914063,101.799675,2750.4998526297786
40,St Lawrence-East Bayfront-The Islands,166,2020,977.668396,45.71830368,453.6662598,344.6456909,0,158.2556763,14.0671711,562.6868286,63.30226898,2843.4999140547034
40,St Lawrence-East Bayfront-The Islands,166,2021,1252.65979,106.3902817,453.0166931,514.791687,0,147.5736084,6.863889217,264.2597351,78.9347229,2913.7999232816437
40,St Lawrence-East Bayfront-The Islands,166,2022,1336.73877,129.3618164,399.9612941,424.572113,6.633939266,112.7769699,16.5848484,325.774925,76.29029846,3014.79996723668
40,St Lawrence-East Bayfront-The Islands,166,2023,1435.344971,138.6962585,341.9024048,312.8729553,NA,135.4707642,9.676483154,358.0298767,99.99032593,3100.299990530987
41,Harbourfront-CityPlace,165,2014,565.0692139,60.38908005,284.6913757,116.464653,0,47.44856262,4.31350565,388.2155151,51.76206589,2318.3000732930213
41,Harbourfront-CityPlace,165,2015,576.7151489,56.06952667,292.3625183,256.3178406,0,28.03476334,4.004966259,372.461853,60.07449341,2496.8999041322045
41,Harbourfront-CityPlace,165,2016,537.6745605,37.33851242,459.2636719,141.8863373,0,56.00776672,0,257.6357117,85.87857819,2678.199985249256
41,Harbourfront-CityPlace,165,2017,659.5397949,72.47689819,554.4482422,228.3022308,0,57.98151779,3.623844862,257.2929993,43.48613739,2759.4999029223854
41,Harbourfront-CityPlace,165,2018,523.965271,31.64890862,453.6343384,284.8401794,0,91.43017578,21.09927177,225.0588989,66.81436157,2843.6999214781927
41,Harbourfront-CityPlace,165,2019,633.7786865,47.96163177,441.9321594,280.9181213,0,68.51661682,6.851661682,137.0332336,68.51661682,2919.0000222577696
41,Harbourfront-CityPlace,165,2020,752.3342285,70.53133392,258.6148987,251.8976288,6.717269897,53.73815918,16.79317474,167.9317474,47.02088928,2977.4000904705613
41,Harbourfront-CityPlace,165,2021,938.7335205,89.5611496,308.4884033,179.1222992,0,76.29283142,19.90247726,169.1710663,29.8537159,3014.7000593870875
41,Harbourfront-CityPlace,165,2022,863.4681396,87.64526367,295.4538234,188.2750092,0,107.1219864,9.738362312,190.61537,48.69181442,3080.6000569195758
41,Harbourfront-CityPlace,165,2023,860.946106,108.0153732,279.5692139,244.6230621,3.176922798,69.89230347,9.530768394,285.9230652,47.65384293,3147.699932799278
42,Wellington Place,164,2014,3034.604004,189.2403412,736.6856079,520.4109497,6.758583546,216.2746735,20.27575111,1432.819702,128.4130859,1479.599972214365
42,Wellington Place,164,2015,3099.981934,120.3876495,583.8800659,457.473053,6.019382477,240.7752991,36.116294860000004,896.8880005,90.29073334,1661.3000042083472
42,Wellington Place,164,2016,3028.661133,135.4499664,888.5517578,617.6518555,0,254.6459351,16.2539959,455.1118774,108.3599701,1845.7000484774933
42,Wellington Place,164,2017,2638.509277,144.0993805,834.7825928,645.9627075,4.968944073,258.3851013,54.65838623,546.5838623,99.37888336,2012.5000303343636
42,Wellington Place,164,2018,2241.063232,183.3180542,852.4289551,806.5994263,4.582951546,242.8964233,41.24656296,467.4610596,109.9908371,2182.000012394117
42,Wellington Place,164,2019,1810.899536,140.6110229,613.5753784,664.706604,4.260940075,217.3079376,34.0875206,468.7033997,123.5672607,2346.8999331611735
42,Wellington Place,164,2020,1280,160,468,720,4,96,8,580,100,2500
42,Wellington Place,164,2021,1424.772095,182.3708191,402.7355652,566.109436,3.799391985,98.78419495,22.79635239,402.7355652,79.78723145,2631.999891884463
42,Wellington Place,164,2022,1698.742065,261.6206055,398.3373744,458.7320251,7.167687893,225.7821808,28.67075157,273.6404572,78.84456635,2790.300009436689
42,Wellington Place,164,2023,1485.971558,245.9300385,277.104248,488.3962708,3.463803291,159.3349457,20.78281975,318.6698914,110.8417053,2887.0000754079038
43,Fort York-Liberty Village,163,2014,646.1928101,66.61781311,266.4712524,219.8387909,0,59.9560318,6.661781311,273.1330261,73.27959442,1501.0999578436815
43,Fort York-Liberty Village,163,2015,671.3018188,89.90649414,425.5574341,221.7693634,11.98753262,41.95636368,11.98753262,341.6446838,83.91272736,1668.400067799727
43,Fort York-Liberty Village,163,2016,538.6289673,76.1697464,326.4417725,152.3394928,0,21.76278496,5.440696239,130.5767212,59.84766006,1837.9999222147294
43,Fort York-Liberty Village,163,2017,522.0692749,52.734272,400.7804565,305.8587646,0,10.54685402,0,205.6636658,42.18741608,1896.300065139114
43,Fort York-Liberty Village,163,2018,664.31604,66.43160248,521.2325439,219.7352905,5.110123158,25.55061531,15.330369,163.523941,40.88098526,1956.8999116745697
43,Fort York-Liberty Village,163,2019,621.1488647,94.41462708,596.3029175,412.4428406,0,39.75352859,4.969191074,233.5519714,59.63029099,2012.4000397291559
43,Fort York-Liberty Village,163,2020,452.2906189,77.81344604,320.9804382,223.7136536,0,68.08676147,4.863340378,213.986969,19.45336151,2056.200065041853
43,Fort York-Liberty Village,163,2021,734.2355347,67.18495178,259.1419373,196.7559204,0,33.59247589,9.597849846,182.3591461,81.58172607,2083.799990183177
43,Fort York-Liberty Village,163,2022,768.9422607,75.01875305,146.3860933,131.2828217,0,46.88672256,18.754688260000002,137.2369625,70.33008575,2132.7999302665976
43,Fort York-Liberty Village,163,2023,763.9524536,105.215004,196.7063141,150.9606628,9.149130821,32.0219574,4.574565411,169.2589264,54.89478683,2185.9999167885385
44,West Queen West,162,2014,982.5410156,90.6960907,385.4584045,256.9722595,0,143.6021423,0,748.2427368,45.34804535,1323.0999819444075
44,West Queen West,162,2015,1028.16272,52.15318298,335.2704468,216.0631866,0,89.40545654,14.90090942,372.5227356,29.80181885,1342.1999972922574
44,West Queen West,162,2016,890.6409912,51.10235214,459.9211426,306.6141052,7.300335884,51.10235214,21.9010067,350.4161072,43.8020134,1369.7999666018516
44,West Queen West,162,2017,976.0298462,43.06014252,480.8382263,222.4773865,0,50.23683167,7.176690102,624.3720093,28.70676041,1393.4000126071146
44,West Queen West,162,2018,752.8848877,49.25415039,464.3962708,197.0166016,7.036307335,56.29045868,7.036307335,408.105835,49.25415039,1421.1999968132711
44,West Queen West,162,2019,795.7376099,96.87240601,608.9122314,449.76474,0,76.11402893,6.919457436,387.489624,41.51674652,1445.200007756979
44,West Queen West,162,2020,698.7258301,82.20304108,561.7207642,431.565979,6.850253582,54.80202866,0,274.0101318,47.9517746,1459.8000475437125
44,West Queen West,162,2021,764.0357666,88.682724,259.2264099,347.9091492,0,88.682724,6.82174778,354.730896,40.93048477,1465.8999603959116
44,West Queen West,162,2022,789.6868286,155.2375793,184.9894292,242.9805603,0,40.49676132,0,251.0570825,40.49676132,1481.5999933470334
44,West Queen West,162,2023,713.5306396,92.49471283,277.4841309,284.0909119,NA,66.06764984,NA,204.8097229,33.03382492,1513.6000334974262
45,Humber Bay Shores,161,2014,395.0146484,47.67418289,61.29537582,88.5377655,0,6.81059742,0,320.0980835,40.86358261,1468.2999791255336
45,Humber Bay Shores,161,2015,484.2158203,50.30813599,81.75072479,125.77034,6.288516998,37.73110199,12.577034,132.0588531,37.73110199,1590.2000052847095
45,Humber Bay Shores,161,2016,449.687561,40.88068771,181.043045,93.44156647,0,17.52029419,0,204.4034271,58.4009819,1712.2999762050345
45,Humber Bay Shores,161,2017,457.678833,107.3567657,214.7135315,84.75534058,0,33.90213394,0,192.1121063,45.20284653,1769.8000029640873
45,Humber Bay Shores,161,2018,409.7688904,49.17226791,338.7422791,76.49019623,0,81.95378113,0,76.49019623,38.24509811,1830.2999997581076
45,Humber Bay Shores,161,2019,498.5679321,116.6861115,392.4896545,180.3330841,5.30391407,53.03914261,10.60782814,100.7743683,26.5195713,1885.4000417569175
45,Humber Bay Shores,161,2020,424.9585266,88.10115814,202.1144257,98.46600342,0,41.45936966,5.182421207,145.1077881,57.00663376,1929.600063706546
45,Humber Bay Shores,161,2021,520.7801514,127.6421967,117.4308167,148.0649414,0,30.63412666,5.105687618,102.1137543,30.63412666,1958.5999912975944
45,Humber Bay Shores,161,2022,602.7397461,259.028656,110.4600903,134.495636,9.962639809,39.85055923,14.94396019,316.972433,59.77584076,2007.4999331456895
45,Humber Bay Shores,161,2023,729.9971313,374.6037903,76.8418045,177.6966705,NA,43.22351456,4.802612782,144.0783844,48.02612686,2082.199963297308
46,Mimico-Queensway,160,2014,871.5109863,164.8804626,105.9945831,247.320694,0,52.99729156,0,406.312561,23.55435181,1698.2000494145693
46,Mimico-Queensway,160,2015,745.6165771,151.4533691,110.6774597,267.9559631,0,75.72668457,5.825129509,279.6062317,52.42616653,1716.7000296297463
46,Mimico-Queensway,160,2016,953.1465454,160.771698,34.45108032,189.4809418,5.741846561,51.67662048,5.741846561,212.4483185,40.1929245,1741.5999753777212
46,Mimico-Queensway,160,2017,1488.044556,124.9503021,124.9503021,244.2210541,5.679559231,96.55250549,5.679559231,244.2210541,28.39779663,1760.6999665673989
46,Mimico-Queensway,160,2018,2311.265381,72.75169373,223.8513641,201.4662323,0,78.34797668,5.596283913,235.0439301,33.57770538,1786.8999527060366
46,Mimico-Queensway,160,2019,1273.039185,226.933075,127.3039246,254.6078491,0,38.74467087,5.534953117,404.0515747,77.48934174,1806.7000820559972
46,Mimico-Queensway,160,2020,1130.722534,187.5344696,49.64147949,187.5344696,5.515719891,16.54715919,5.515719891,259.23883059999997,44.12575912,1813.0000405563687
46,Mimico-Queensway,160,2021,1480.744751,176.8053436,99.45301056,138.1291809,0,44.20133591,11.05033398,193.3808441,38.67617035,1809.900050761686
46,Mimico-Queensway,160,2022,1885.029663,346.22995,136.515044,258.2985229,0,87.93141174,5.495713234,349.4785125,60.45284653,1819.6000133712485
46,Mimico-Queensway,160,2023,2834.052246,376.7815247,27.30300903,185.6604614,5.460601807,43.68481445,10.92120361,294.8724976,136.5150452,1831.300043012686
47,Etobicoke City Centre,159,2014,740.1696167,328.9642639,30.8404007,292.9837952,10.28013325,102.8013382,10.28013325,693.9089966,169.6222076,1945.500014469859
47,Etobicoke City Centre,159,2015,784.1010132,374.7904053,59.17743301,419.1734924,0,113.4234161,4.931452751,606.5687256,192.3266602,2027.79995591517
47,Etobicoke City Centre,159,2016,614.947937,487.2279968,89.87701416,307.4739685,0,99.33774567,14.1911068,458.8457947,146.6414337,2114.0000994913494
47,Etobicoke City Centre,159,2017,618.1884766,325.1213379,59.52926254,256.4337463,0,206.0628204,13.73752213,421.2839966,123.6376953,2183.800007766111
47,Etobicoke City Centre,159,2018,686.6610718,540.468689,48.73078537,314.5350647,8.860142708,88.60142517,4.430071354,474.0176392,217.0735016,2257.2999455711974
47,Etobicoke City Centre,159,2019,589.1712646,507.4613953,68.80832672,318.2384949,4.30052042,94.6114502,8.60104084,507.4613953,116.1140518,2325.3000991657664
47,Etobicoke City Centre,159,2020,596.814209,428.6975098,71.44958496,235.3633423,0,79.85542297,12.60875034,622.0316772,96.66708374,2379.2999204548096
47,Etobicoke City Centre,159,2021,645.8023071,488.4914856,95.21443939,314.6216125,4.13975811,45.53734207,12.41927433,525.7492676,132.4722595,2415.5999178839106
47,Etobicoke City Centre,159,2022,828.3497925,755.6166382,54.91272799,347.5028381,4.040730476,173.7514191,8.081460953,737.3994901,181.8328705,2474.7999197452564
47,Etobicoke City Centre,159,2023,1208.079956,1153.167236,66.67974091,274.5636292,11.76701355,156.8935089,15.68935108,737.3994751,235.3402557,2549.500125966828
48,Islington,158,2014,380.9688721,112.5589828,60.60868454,233.7763519,NA,77.92545319,0,324.6893921,8.658383369,2309.900006132286
48,Islington,158,2015,223.4156799,103.1149292,51.5574646,249.1944122,NA,51.5574646,17.18582153,446.8313599,25.7787323,2327.5000225263957
48,Islington,158,2016,356.9303894,140.2226563,25.49502754,169.9668579,NA,89.23259735,12.74751377,229.4552612,25.49502754,2353.4000604768903
48,Islington,158,2017,301.00335690000003,100.3344498,25.08361244,167.2240753,NA,100.3344498,0,267.5585327,25.08361244,2391.9999013140573
48,Islington,158,2018,339.8992615,147.426178,16.38068771,196.5682526,NA,57.33240509,8.190343857,298.9475403,20.47585869,2441.8999804152263
48,Islington,158,2019,310.3962708,229.7738495,28.2178421,205.5871277,NA,60.4668045,8.062240601,294.2717896,36.2800827,2480.699906656224
48,Islington,158,2020,299.808136,199.8720856,51.96673965,171.8899841,NA,63.95906448,3.99744153,283.8183594,31.97953224,2501.599889870901
48,Islington,158,2021,223.1342316,231.1033173,31.87631989,175.3197632,NA,39.84539795,3.984539986,151.4125214,23.90723991,2509.700084942054
48,Islington,158,2022,378.3400269,370.4579468,15.42198404,208.8752289,NA,102.4670944,0,285.3067047,31.52833557,2537.400041613202
48,Islington,158,2023,528.2029419,655.4343262,30.84396744,223.6187744,NA,46.26595306,NA,181.208313,50.12144852,2593.7000560276506
49,Bendale South,157,2014,549.7577515,93.17927551,37.27170944,242.2661133,9.317927361,139.7689209,9.317927361,139.7689209,18.63585472,1073.1999656033954
49,Bendale South,157,2015,659.9126587,111.5345306,18.58908844,269.5417786,0,148.7127075,0,269.5417786,18.58908844,1075.8999553041913
49,Bendale South,157,2016,739.7817383,64.73090363,64.73090363,258.9236145,9.247272491,157.2036285,18.49454498,157.2036285,36.98908997,1081.4000381225685
49,Bendale South,157,2017,946.4302368,101.0750732,18.377285,321.6025085,0,119.4523544,9.188642502,431.8662109,36.75457001,1088.2999717787545
49,Bendale South,157,2018,765.3061523,136.6618042,0,163.9941711,0,36.44314957,9.110787392,236.8804626,NA,1097.5999571877478
49,Bendale South,157,2019,608.6482544,181.6860504,9.084301949,190.7703552,0,54.5058136,0,336.1191711,9.084301949,1100.8000025572733
49,Bendale South,157,2020,719.293457,72.83984375,0,100.1547852,0,27.31494141,27.31494141,218.5195313,9.104980469,1098.2999946849231
49,Bendale South,157,2021,569.2250977,137.7157593,27.54315186,36.7242012,0,82.62945557,18.3621006,238.7073059,NA,1089.200041433802
49,Bendale South,157,2022,376.76898190000003,192.9792328,27.57099531,73.51589966,0,45.94743729,9.189487457,257.3292896,9.189487457,1088.1999838002057
49,Bendale South,157,2023,753.6071777,220.5679626,18.38066292,137.8549805,NA,183.8066406,9.190331459,229.7583008,18.38066292,1088.1000397350647
50,Caledonia-Fairbank,109,2014,556.043335,107.3066025,29.26543808,273.1440735,0,136.5720367,0,165.8374786,48.77573013,1025.0999591605573
50,Caledonia-Fairbank,109,2015,596.4020386,39.10832977,9.777082443,185.7645721,0,87.9937439,9.777082443,107.547905,9.777082443,1022.7999914821218
50,Caledonia-Fairbank,109,2016,625.3052979,107.47435,48.8519783,127.0151443,0,146.5559387,0,117.244751,9.770395279,1023.5000441373999
50,Caledonia-Fairbank,109,2017,669.1882324,67.88866425,29.09514046,96.9838028,0,87.28542328,9.69838047,203.6659851,9.69838047,1031.100020281827
50,Caledonia-Fairbank,109,2018,593.869751,105.3639832,28.73563194,86.20689392,0,86.20689392,19.15708733,201.1494293,9.578543663,1043.9999662484915
50,Caledonia-Fairbank,109,2019,712.9277344,85.55133057,0,85.55133057,0,152.0912476,0,209.125473,19.01140594,1052.0000328381109
50,Caledonia-Fairbank,109,2020,484.6526794,95.02993774,38.01197433,95.02993774,0,66.52095032,19.00598717,180.5568695,19.00598717,1052.2999700143616
50,Caledonia-Fairbank,109,2021,621.414917,86.04206848,28.68068886,95.60229492,0,28.68068886,19.1204586,191.2045898,47.80114746,1045.9999948794277
50,Caledonia-Fairbank,109,2022,581.2845459,238.231369,18.90180512,57.17552948,0,38.11701965,0,226.8216615,19.05850983,1049.3999957551598
50,Caledonia-Fairbank,109,2023,595.4068604,311.8797913,85.05812073,132.3126373,9.450902939,37.80361176,18.90180588,94.50902557,18.90180588,1058.1000016975954
51,Briar Hill-Belgravia,108,2014,446.9425049,94.8059845,135.4371185,291.1898193,0,108.3497009,0,196.3838348,60.94670486,1476.700006743977
51,Briar Hill-Belgravia,108,2015,537.6343994,95.27698517,61.24948883,197.3594666,0,81.66598511,0,238.1924591,13.61099815,1469.4000251502507
51,Briar Hill-Belgravia,108,2016,436.6514282,102.3401794,47.75875092,211.5030365,0,143.2762451,13.64535713,211.5030365,27.29071426,1465.700003864089
51,Briar Hill-Belgravia,108,2017,453.2539673,67.64984131,47.35489273,209.7145233,6.764984608,148.8296509,27.05993843,216.4795074,27.05993843,1478.199968091046
51,Briar Hill-Belgravia,108,2018,520.833313,240.384613,80.12820435,220.3525696,0,153.5790558,0,213.6752167,26.70940208,1497.6000584663063
51,Briar Hill-Belgravia,108,2019,490.0662231,125.8278122,19.8675499,324.5033264,0,178.8079529,26.49006653,231.7880859,39.73509979,1510.0000063644459
51,Briar Hill-Belgravia,108,2020,496.1958313,244.7899475,86.00727844,304.3334351,0,52.92755508,6.615944386,436.6523438,52.92755508,1511.5000019952809
51,Briar Hill-Belgravia,108,2021,432.4396362,186.2816772,6.652917385,259.4637756,6.652917385,93.14083862,0,385.8692017,19.95875168,1503.0999602899028
51,Briar Hill-Belgravia,108,2022,603.288269,357.9952393,33.01201637,172.3680725,6.629541397,92.81357574,39.77724838,277.3009375,46.40678787,1508.399958627407
51,Briar Hill-Belgravia,108,2023,587.6138916,244.2889252,33.0120163,250.8913269,NA,145.2528687,6.602403164,349.9273682,52.81922531,1514.5999996300973
52,Oakwood Village,107,2014,541.9058838,91.84844971,82.66360474,114.8105621,9.184844971,179.1044769,4.592422485,123.9954071,9.184844971,2177.4998856360453
52,Oakwood Village,107,2015,668.1104126,55.29189682,101.3684769,133.6220856,0,92.1531601,13.82297421,188.9139709,13.82297421,2170.299957393599
52,Oakwood Village,107,2016,677.2633057,119.7880707,78.32296753,105.9663696,0,161.2531738,50.67956543,119.7880707,9.214467049,2170.499992585085
52,Oakwood Village,107,2017,562.362854,64.00878143,64.00878143,187.4542847,0,118.8734436,9.144111633,283.4674377,22.86027718,2187.1999390628316
52,Oakwood Village,107,2018,628.1350098,140.0876617,31.63269997,85.86018372,0,90.37914276,49.70852661,158.1634979,9.037914276,2212.9000586077505
52,Oakwood Village,107,2019,735.2941284,179.3400269,53.802009580000004,219.6915283,8.967000961,201.7575378,58.28551102,224.1750336,8.967000961,2230.399967382631
52,Oakwood Village,107,2020,564.7944946,107.5799026,58.27244568,143.4398651,8.96499157,112.0623932,31.37747192,219.6423035,13.44748783,2230.8999327133315
52,Oakwood Village,107,2021,464.2149048,135.2082214,49.57634735,162.2498627,0,63.09716797,13.52082253,261.4025574,36.05552673,2218.799933715528
52,Oakwood Village,107,2022,737.3768921,287.7568359,53.56186395,170.8556213,0,112.405014,22.48100281,209.7839671,22.48100281,2224.1000736128167
52,Oakwood Village,107,2023,499.9107361,258.8823547,44.6348877,160.6855927,NA,58.02535248,8.926977158,200.8569946,13.39046574,2240.399973678421
53,Humewood-Cedarvale,106,2014,251.7520599,74.84520721,183.710968,210.9273987,0,54.43287659,0,557.9370117,20.41232872,1469.699990327666
53,Humewood-Cedarvale,106,2015,333.8329468,47.69042206,347.4587708,265.7037659,6.812917233,74.9420929,0,401.9621277,20.43875122,1467.8000020577956
53,Humewood-Cedarvale,106,2016,360.4706421,115.6226654,122.423996,183.6359863,0,47.60933304,0,272.0533142,34.00666428,1470.3000413913596
53,Humewood-Cedarvale,106,2017,275.3526001,147.7501678,87.30691528,261.9207458,6.715916634,53.72733307,6.715916634,228.3411713,33.57958221,1488.9999217407062
53,Humewood-Cedarvale,106,2018,310.8876953,138.9072571,125.6780014,224.8974762,0,26.45852661,0,403.4925232,46.30242157,1511.7999428908242
53,Humewood-Cedarvale,106,2019,294.0407715,104.5478287,84.94511414,182.95870970000001,0,71.87663269,0,313.6434937,19.60271835,1530.40001121069
53,Humewood-Cedarvale,106,2020,273.1707458,169.1056976,188.6178894,318.6991882,0,39.02439117,0,403.2520447,39.02439117,1537.4999206814773
53,Humewood-Cedarvale,106,2021,319.1974487,221.4839478,104.2277374,123.7704391,0,19.54270172,0,254.0551147,13.02846718,1535.0999890369737
53,Humewood-Cedarvale,106,2022,271.7039795,362.2719727,147.2471191,207.0125427,0,32.34571075,6.46914196,243.2778489,12.93828392,1545.7999576336717
53,Humewood-Cedarvale,106,2023,345.7106323,339.3085938,89.62867737,243.2778473,NA,6.402048588,NA,166.4532623,19.20614624,1561.9999778641463
54,Lawrence Park North,105,2014,172.3223724,152.4390259,53.0222702,231.9724274,6.627783775,NA,6.627783775,417.5503845,26.5111351,1508.800026246621
54,Lawrence Park North,105,2015,166.2676239,146.315506,66.50704956,232.7746735,0,39.90422821,0,232.7746735,33.25352478,1503.6000042338972
54,Lawrence Park North,105,2016,146.3836517,93.15323639,93.15323639,179.6526642,0,26.61521149,0,146.3836517,19.96140862,1502.9000673577266
54,Lawrence Park North,105,2017,224.3336029,178.1472626,131.9609375,191.3433685,0,39.58828354,0,250.7257843,39.58828354,1515.5999618637607
54,Lawrence Park North,105,2018,136.7098541,253.8897247,78.11991119,84.6299057,0,13.01998615,0,253.8897247,26.03997231,1536.0999496524223
54,Lawrence Park North,105,2019,238.8483582,116.1965027,148.4733124,148.4733124,0,32.27680588,0,361.5002136,25.82144547,1549.1000348019138
54,Lawrence Park North,105,2020,277.5447083,148.4541473,109.7269745,122.6360321,0,77.45433044,0,296.9082947,6.454527855,1549.2999403008253
54,Lawrence Park North,105,2021,246.4651642,298.3525696,123.2325821,129.7185059,0,51.8874054,0,175.1199951,6.485925674,1541.800039910062
54,Lawrence Park North,105,2022,206.7183533,523.2557983,70.59880624,187.338501,0,38.75968933,0,179.7060522,19.37984467,1547.999947230617
54,Lawrence Park North,105,2023,205.3783417,519.8639526,38.50843811,211.7964172,NA,38.50843811,NA,211.7964172,44.92651367,1558.1000282270757
55,Lawrence Park South,103,2014,94.80470276,94.80470276,37.92188263,429.781311,NA,12.64062691,0,303.375061,31.60156822,1582.1999925439143
55,Lawrence Park South,103,2015,196.7129822,177.6762543,69.80138397,298.2422791,NA,38.07348251,0,126.9116058,19.03674126,1575.9000577034615
55,Lawrence Park South,103,2016,120.7345734,127.0890274,76.25341797,279.5958557,NA,12.70890236,0,158.8612823,6.35445118,1573.700015243521
55,Lawrence Park South,103,2017,138.1215515,100.452034,113.0085373,301.3561096,NA,31.39126015,0,207.1823273,12.55650425,1592.7999476605937
55,Lawrence Park South,103,2018,86.4357605,185.2194824,98.78372192,222.263382,NA,30.86991501,0,166.69754029999999,12.34796524,1619.6999851699113
55,Lawrence Park South,103,2019,146.4754333,164.7848663,67.13457489,347.8791504,NA,91.54714966,0,329.5697327,48.82514572,1638.5000173267965
55,Lawrence Park South,103,2020,164.1736603,182.4151764,194.5761871,352.669342,NA,72.96607208,0,304.0252991,72.96607208,1644.5999894661543
55,Lawrence Park South,103,2021,212.9342346,377.1977844,103.4252014,158.179718,NA,42.5868454,0,164.2635498,12.16767025,1643.6999933687507
55,Lawrence Park South,103,2022,199.3716736,579.9903564,53.64167362,211.4548035,NA,48.33252716,6.041565895,232.4472524,30.20783043,1655.200029378697
55,Lawrence Park South,103,2023,196.686142,715.22229,35.76111603,345.6907959,NA,41.72130203,NA,131.1240845,35.76111603,1677.7999539998095
56,Forest Hill North,102,2014,185.0424042,92.52120209,131.071701,292.9837952,NA,38.55050278,0,269.8535156,23.13030052,1297.0000094713425
56,Forest Hill North,102,2015,215.6832581,100.1386566,315.8218994,277.3070374,NA,38.51486588,0,123.2475739,30.81189346,1298.1999737326855
56,Forest Hill North,102,2016,214.9547119,61.41563034,99.80039978,145.8621216,NA,61.41563034,0,99.80039978,15.35390759,1302.599964081085
56,Forest Hill North,102,2017,289.9435425,83.93102264,68.6708374,350.9842834,NA,61.04074478,0,297.5736389,22.89027977,1310.599976545434
56,Forest Hill North,102,2018,249.6217804,158.8502197,52.95007706,317.7004395,NA,121.0287476,7.564296722,242.0574951,NA,1322.0000252830503
56,Forest Hill North,102,2019,301.023468,203.1908417,150.511734,285.9723206,NA,142.9861603,7.525587082,240.8187866,22.57676125,1328.8000522271573
56,Forest Hill North,102,2020,301.5908813,316.6704407,180.9545288,339.2897644,NA,120.6363602,0,429.7670288,52.77840424,1326.3000468575508
56,Forest Hill North,102,2021,303.7897644,265.81604,37.97372055,91.13693237,NA,15.18948841,7.594744205,288.6002808,15.18948841,1316.7000566658985
56,Forest Hill North,102,2022,341.5559692,288.4250488,15.18372305,106.2618561,NA,53.13092804,0,75.91861524,45.54079819,1317.500030972962
56,Forest Hill North,102,2023,478.287262,402.3686523,22.77558517,349.2256165,NA,68.32675171,NA,265.7151489,22.77558517,1317.2000386663026
